gene,PDT
WP_000070621.1,0.08333333333333333
WP_000070685.1,0.08333333333333333
WP_000071140.1,0.08333333333333333
WP_000071545.1,0.08333333333333333
WP_000072067.1,0.08333333333333333
WP_000072187.1,0.08333333333333333
WP_000072536.1,0.08333333333333333
WP_000073044.1,0.08333333333333333
WP_000073575.1,0.08333333333333333
WP_000074204.1,0.08333333333333333
WP_000074525.1,0.08333333333333333
WP_000074985.1,0.08333333333333333
WP_000075107.1,0.08333333333333333
WP_000075400.1,0.08333333333333333
WP_000075555.1,0.08333333333333333
WP_000075744.1,0.08333333333333333
WP_000075839.1,0.08333333333333333
WP_000075876.1,0.08333333333333333
WP_000076001.1,0.08333333333333333
WP_000076226.1,0.08333333333333333
WP_000076303.1,0.08333333333333333
WP_000076999.1,0.08333333333333333
WP_000077784.1,0.08333333333333333
WP_000078064.1,0.08333333333333333
WP_000078217.1,0.08333333333333333
WP_000078338.1,0.08333333333333333
WP_000078748.1,0.08333333333333333
WP_000078907.1,0.08333333333333333
WP_000079092.1,0.08333333333333333
WP_000079259.1,0.08333333333333333
WP_000079504.1,0.08333333333333333
WP_000079550.1,0.08333333333333333
WP_000079604.1,0.08333333333333333
WP_000079623.1,0.08333333333333333
WP_000079722.1,0.08333333333333333
WP_000080139.1,0.08333333333333333
WP_000080643.1,0.08333333333333333
WP_000080709.1,0.08333333333333333
WP_000080885.1,0.08333333333333333
WP_000080947.1,0.08333333333333333
WP_000081071.1,0.08333333333333333
WP_000081550.1,0.08333333333333333
WP_000081695.1,0.08333333333333333
WP_000081804.1,0.08333333333333333
WP_000081903.1,0.08333333333333333
WP_000082019.1,0.08333333333333333
WP_000082101.1,0.08333333333333333
WP_000082188.1,0.08333333333333333
WP_000082450.1,0.08333333333333333
WP_000082743.1,0.08333333333333333
WP_000082782.1,0.08333333333333333
WP_000082847.1,0.08333333333333333
WP_000082929.1,0.08333333333333333
WP_000082974.1,0.08333333333333333
WP_000083065.1,0.08333333333333333
WP_000083142.1,0.08333333333333333
WP_000083385.1,0.08333333333333333
WP_000083419.1,0.08333333333333333
WP_000083831.1,0.08333333333333333
WP_000083954.1,0.08333333333333333
WP_000084025.1,0.08333333333333333
WP_000084172.1,0.08333333333333333
WP_000084268.1,0.08333333333333333
WP_000084387.1,0.08333333333333333
WP_000084465.1,0.08333333333333333
WP_000084526.1,0.08333333333333333
WP_000084622.1,0.08333333333333333
WP_000084639.1,0.08333333333333333
WP_000084677.1,0.08333333333333333
WP_000084764.1,0.08333333333333333
WP_000085058.1,0.08333333333333333
WP_000085226.1,0.08333333333333333
WP_000085257.1,0.08333333333333333
WP_000085945.1,0.08333333333333333
WP_000086017.1,0.08333333333333333
WP_000086192.1,0.08333333333333333
WP_000086716.1,0.08333333333333333
WP_000086905.1,0.08333333333333333
WP_000087013.1,0.08333333333333333
WP_000087233.1,0.08333333333333333
WP_000087269.1,0.08333333333333333
WP_000087467.1,0.08333333333333333
WP_000087728.1,0.08333333333333333
WP_000087763.1,0.08333333333333333
WP_000087992.1,0.08333333333333333
WP_000088522.1,0.08333333333333333
WP_000088655.1,0.08333333333333333
WP_000088798.1,0.08333333333333333
WP_000088854.1,0.08333333333333333
WP_000089030.1,0.08333333333333333
WP_000089099.1,0.08333333333333333
WP_000089698.1,0.08333333333333333
WP_000089731.1,0.08333333333333333
WP_000089911.1,0.08333333333333333
WP_000090097.1,0.08333333333333333
WP_000090133.1,0.08333333333333333
WP_000090264.1,0.08333333333333333
WP_000090775.1,0.08333333333333333
WP_000091008.1,0.08333333333333333
WP_000091169.1,0.08333333333333333
WP_000091199.1,0.08333333333333333
WP_000091263.1,0.08333333333333333
WP_000091295.1,0.08333333333333333
WP_000091472.1,0.08333333333333333
WP_000091572.1,0.08333333333333333
WP_000091700.1,0.08333333333333333
WP_000091829.1,0.08333333333333333
WP_000091945.1,0.08333333333333333
WP_000091955.1,0.08333333333333333
WP_000092030.1,0.08333333333333333
WP_000092209.1,0.08333333333333333
WP_000092302.1,0.08333333333333333
WP_000092338.1,0.08333333333333333
WP_000092594.1,0.08333333333333333
WP_000092696.1,0.08333333333333333
WP_000092909.1,0.08333333333333333
WP_000093154.1,0.08333333333333333
WP_000093263.1,0.08333333333333333
WP_000093602.1,0.08333333333333333
WP_000093817.1,0.08333333333333333
WP_000094000.1,0.08333333333333333
WP_000094674.1,0.08333333333333333
WP_000095178.1,0.08333333333333333
WP_000095669.1,0.08333333333333333
WP_000095707.1,0.08333333333333333
WP_000095736.1,0.08333333333333333
WP_000095744.1,0.08333333333333333
WP_000096047.1,0.08333333333333333
WP_000096086.1,0.08333333333333333
WP_000096470.1,0.08333333333333333
WP_000096648.1,0.08333333333333333
WP_000096698.1,0.08333333333333333
WP_000096891.1,0.08333333333333333
WP_000097069.1,0.08333333333333333
WP_000097342.1,0.08333333333333333
WP_000097561.1,0.08333333333333333
WP_000097647.1,0.08333333333333333
WP_000097812.1,0.08333333333333333
WP_000098025.1,0.08333333333333333
WP_000098255.1,0.08333333333333333
WP_000098429.1,0.08333333333333333
WP_000098609.1,0.08333333333333333
WP_000098793.1,0.08333333333333333
WP_000098821.1,0.08333333333333333
WP_000098902.1,0.08333333333333333
WP_000099297.1,0.08333333333333333
WP_000099451.1,0.08333333333333333
WP_000099823.1,0.08333333333333333
WP_000100435.1,0.08333333333333333
WP_000100800.1,0.08333333333333333
WP_000100847.1,0.08333333333333333
WP_000100942.1,0.08333333333333333
WP_000101055.1,0.08333333333333333
WP_000101203.1,0.08333333333333333
WP_000101670.1,0.08333333333333333
WP_000101745.1,0.08333333333333333
WP_000101994.1,0.08333333333333333
WP_000102278.1,0.08333333333333333
WP_000102329.1,0.08333333333333333
WP_000102414.1,0.08333333333333333
WP_000102485.1,0.08333333333333333
WP_000102553.1,0.08333333333333333
WP_000102669.1,0.08333333333333333
WP_000102891.1,0.08333333333333333
WP_000103125.1,0.08333333333333333
WP_000103276.1,0.08333333333333333
WP_000103382.1,0.08333333333333333
WP_000103676.1,0.08333333333333333
WP_000103678.1,0.08333333333333333
WP_000103754.1,0.08333333333333333
WP_000104001.1,0.08333333333333333
WP_000104211.1,0.08333333333333333
WP_000104474.1,0.08333333333333333
WP_000104518.1,0.08333333333333333
WP_000105140.1,0.08333333333333333
WP_000105427.1,0.08333333333333333
WP_000105566.1,0.08333333333333333
WP_000105733.1,0.08333333333333333
WP_000105832.1,0.08333333333333333
WP_000106036.1,0.08333333333333333
WP_000106479.1,0.08333333333333333
WP_000106562.1,0.08333333333333333
WP_000106627.1,0.08333333333333333
WP_000106757.1,0.08333333333333333
WP_000106834.1,0.08333333333333333
WP_000106882.1,0.08333333333333333
WP_000107027.1,0.08333333333333333
WP_000107391.1,0.08333333333333333
WP_000107622.1,0.08333333333333333
WP_000107723.1,0.08333333333333333
WP_000107846.1,0.08333333333333333
WP_000108158.1,0.08333333333333333
WP_000108172.1,0.08333333333333333
WP_000108294.1,0.08333333333333333
WP_000108330.1,0.08333333333333333
WP_000108469.1,0.08333333333333333
WP_000108625.1,0.08333333333333333
WP_000108963.1,0.08333333333333333
WP_000109295.1,0.08333333333333333
WP_000109503.1,0.08333333333333333
WP_000109943.1,0.08333333333333333
WP_000110348.1,0.08333333333333333
WP_000110493.1,0.08333333333333333
WP_000110783.1,0.08333333333333333
WP_000110954.1,0.08333333333333333
WP_000111043.1,0.08333333333333333
WP_000111185.1,0.08333333333333333
WP_000111243.1,0.08333333333333333
WP_000111822.1,0.08333333333333333
WP_000113137.1,0.08333333333333333
WP_000113189.1,0.08333333333333333
WP_000113645.1,0.08333333333333333
WP_000113674.1,0.08333333333333333
WP_000113933.1,0.08333333333333333
WP_000114286.1,0.08333333333333333
WP_000114601.1,0.08333333333333333
WP_000114984.1,0.08333333333333333
WP_000115230.1,0.08333333333333333
WP_000115278.1,0.08333333333333333
WP_000115383.1,0.08333333333333333
WP_000115947.1,0.08333333333333333
WP_000116090.1,0.08333333333333333
WP_000116288.1,0.08333333333333333
WP_000116565.1,0.08333333333333333
WP_000116680.1,0.08333333333333333
WP_000116695.1,0.08333333333333333
WP_000116719.1,0.08333333333333333
WP_000117168.1,0.08333333333333333
WP_000117733.1,0.08333333333333333
WP_000117895.1,0.08333333333333333
WP_000118404.1,0.08333333333333333
WP_000118482.1,0.08333333333333333
WP_000118507.1,0.08333333333333333
WP_000118816.1,0.08333333333333333
WP_000118883.1,0.08333333333333333
WP_000119062.1,0.08333333333333333
WP_000119749.1,0.08333333333333333
WP_000120056.1,0.08333333333333333
WP_000120980.1,0.08333333333333333
WP_000121321.1,0.08333333333333333
WP_000121479.1,0.08333333333333333
WP_000121896.1,0.08333333333333333
WP_000122006.1,0.08333333333333333
WP_000122080.1,0.08333333333333333
WP_000122253.1,0.08333333333333333
WP_000122432.1,0.08333333333333333
WP_000122526.1,0.08333333333333333
WP_000122894.1,0.08333333333333333
WP_000123197.1,0.08333333333333333
WP_000123254.1,0.08333333333333333
WP_000123463.1,0.08333333333333333
WP_000123651.1,0.08333333333333333
WP_000123746.1,0.08333333333333333
WP_000123970.1,0.08333333333333333
WP_000124179.1,0.08333333333333333
WP_000124313.1,0.08333333333333333
WP_000124373.1,0.08333333333333333
WP_000124700.1,0.08333333333333333
WP_000124850.1,0.08333333333333333
WP_000125016.1,0.08333333333333333
WP_000125634.1,0.08333333333333333
WP_000125819.1,0.08333333333333333
WP_000125984.1,0.08333333333333333
WP_000125988.1,0.08333333333333333
WP_000126019.1,0.08333333333333333
WP_000126068.1,0.08333333333333333
WP_000126500.1,0.08333333333333333
WP_000126564.1,0.08333333333333333
WP_000126692.1,0.08333333333333333
WP_000127242.1,0.08333333333333333
WP_000127753.1,0.08333333333333333
WP_000127893.1,0.08333333333333333
WP_000128136.1,0.08333333333333333
WP_000128490.1,0.08333333333333333
WP_000128776.1,0.08333333333333333
WP_000128847.1,0.08333333333333333
WP_000129338.1,0.08333333333333333
WP_000129551.1,0.08333333333333333
WP_000130066.1,0.08333333333333333
WP_000130100.1,0.08333333333333333
WP_000130185.1,0.08333333333333333
WP_000130217.1,0.08333333333333333
WP_000130305.1,0.08333333333333333
WP_000130357.1,0.08333333333333333
WP_000130621.1,0.08333333333333333
WP_000130682.1,0.08333333333333333
WP_000130888.1,0.08333333333333333
WP_000130945.1,0.08333333333333333
WP_000131044.1,0.08333333333333333
WP_000131314.1,0.08333333333333333
WP_000131702.1,0.08333333333333333
WP_000131719.1,0.08333333333333333
WP_000131775.1,0.08333333333333333
WP_000131901.1,0.08333333333333333
WP_000132630.1,0.08333333333333333
WP_000132712.1,0.08333333333333333
WP_000132961.1,0.08333333333333333
WP_000133044.1,0.08333333333333333
WP_000133106.1,0.08333333333333333
WP_000133193.1,0.08333333333333333
WP_000133388.1,0.08333333333333333
WP_000133393.1,0.08333333333333333
WP_000133425.1,0.08333333333333333
WP_000133587.1,0.08333333333333333
WP_000133631.1,0.08333333333333333
WP_000134002.1,0.08333333333333333
WP_000134113.1,0.08333333333333333
WP_000134629.1,0.08333333333333333
WP_000134855.1,0.08333333333333333
WP_000134927.1,0.08333333333333333
WP_000135039.1,0.08333333333333333
WP_000135058.1,0.08333333333333333
WP_000135199.1,0.08333333333333333
WP_000135224.1,0.08333333333333333
WP_000135625.1,0.08333333333333333
WP_000136079.1,0.08333333333333333
WP_000136192.1,0.08333333333333333
WP_000136788.1,0.08333333333333333
WP_000137171.1,0.08333333333333333
WP_000137640.1,0.08333333333333333
WP_000137884.1,0.08333333333333333
WP_000137954.1,0.08333333333333333
WP_000138003.1,0.08333333333333333
WP_000138043.1,0.08333333333333333
WP_000138184.1,0.08333333333333333
WP_000138282.1,0.08333333333333333
WP_000138556.1,0.08333333333333333
WP_000138558.1,0.08333333333333333
WP_000138748.1,0.08333333333333333
WP_000138864.1,0.08333333333333333
WP_000139119.1,0.08333333333333333
WP_000139447.1,0.08333333333333333
WP_000139462.1,0.08333333333333333
WP_000139466.1,0.08333333333333333
WP_000139485.1,0.08333333333333333
WP_000139561.1,0.08333333333333333
WP_000139661.1,0.08333333333333333
WP_000140327.1,0.08333333333333333
WP_000140506.1,0.08333333333333333
WP_000140578.1,0.08333333333333333
WP_000140631.1,0.08333333333333333
WP_000141034.1,0.08333333333333333
WP_000141275.1,0.08333333333333333
WP_000143065.1,0.08333333333333333
WP_000143067.1,0.08333333333333333
WP_000143458.1,0.08333333333333333
WP_000143988.1,0.08333333333333333
WP_000144081.1,0.08333333333333333
WP_000144344.1,0.08333333333333333
WP_000144581.1,0.08333333333333333
WP_000144764.1,0.08333333333333333
WP_000144795.1,0.08333333333333333
WP_000144847.1,0.08333333333333333
WP_000145410.1,0.08333333333333333
WP_000145915.1,0.08333333333333333
WP_000145931.1,0.08333333333333333
WP_000145935.1,0.08333333333333333
WP_000145975.1,0.08333333333333333
WP_000146159.1,0.08333333333333333
WP_000146359.1,0.08333333333333333
WP_000146388.1,0.08333333333333333
WP_000146755.1,0.08333333333333333
WP_000147302.1,0.08333333333333333
WP_000147622.1,0.08333333333333333
WP_000147776.1,0.08333333333333333
WP_000147987.1,0.08333333333333333
WP_000148051.1,0.08333333333333333
WP_000148545.1,0.08333333333333333
WP_000148581.1,0.08333333333333333
WP_000148710.1,0.08333333333333333
WP_000148963.1,0.08333333333333333
WP_000149107.1,0.08333333333333333
WP_000149639.1,0.08333333333333333
WP_000149999.1,0.08333333333333333
WP_000150543.1,0.08333333333333333
WP_000150612.1,0.08333333333333333
WP_000151715.1,0.08333333333333333
WP_000151812.1,0.08333333333333333
WP_000152320.1,0.08333333333333333
WP_000152519.1,0.08333333333333333
WP_000152933.1,0.08333333333333333
WP_000153070.1,0.08333333333333333
WP_000153129.1,0.08333333333333333
WP_000153268.1,0.08333333333333333
WP_000153288.1,0.08333333333333333
WP_000153502.1,0.08333333333333333
WP_000153902.1,0.08333333333333333
WP_000154043.1,0.08333333333333333
WP_000154352.1,0.08333333333333333
WP_000154396.1,0.08333333333333333
WP_000154958.1,0.08333333333333333
WP_000155257.1,0.08333333333333333
WP_000155657.1,0.08333333333333333
WP_000156155.1,0.08333333333333333
WP_000156258.1,0.08333333333333333
WP_000156526.1,0.08333333333333333
WP_000156618.1,0.08333333333333333
WP_000156701.1,0.08333333333333333
WP_000156811.1,0.08333333333333333
WP_000157003.1,0.08333333333333333
WP_000157271.1,0.08333333333333333
WP_000157586.1,0.08333333333333333
WP_000158056.1,0.08333333333333333
WP_000158159.1,0.08333333333333333
WP_000158561.1,0.08333333333333333
WP_000158906.1,0.08333333333333333
WP_000159449.1,0.08333333333333333
WP_000160336.1,0.08333333333333333
WP_000160654.1,0.08333333333333333
WP_000160723.1,0.08333333333333333
WP_000160811.1,0.08333333333333333
WP_000161265.1,0.08333333333333333
WP_000162574.1,0.08333333333333333
WP_000162740.1,0.08333333333333333
WP_000163774.1,0.08333333333333333
WP_000164025.1,0.08333333333333333
WP_000164439.1,0.08333333333333333
WP_000165543.1,0.08333333333333333
WP_000165714.1,0.08333333333333333
WP_000165876.1,0.08333333333333333
WP_000166270.1,0.08333333333333333
WP_000166313.1,0.08333333333333333
WP_000166449.1,0.08333333333333333
WP_000167336.1,0.08333333333333333
WP_000167595.1,0.08333333333333333
WP_000168305.1,0.08333333333333333
WP_000168421.1,0.08333333333333333
WP_000168513.1,0.08333333333333333
WP_000168589.1,0.08333333333333333
WP_000168711.1,0.08333333333333333
WP_000168751.1,0.08333333333333333
WP_000168788.1,0.08333333333333333
WP_000169173.1,0.08333333333333333
WP_000169624.1,0.08333333333333333
WP_000169742.1,0.08333333333333333
WP_000170346.1,0.08333333333333333
WP_000170954.1,0.08333333333333333
WP_000170963.1,0.08333333333333333
WP_000171604.1,0.08333333333333333
WP_000171710.1,0.08333333333333333
WP_000172008.1,0.08333333333333333
WP_000172466.1,0.08333333333333333
WP_000172738.1,0.08333333333333333
WP_000172749.1,0.08333333333333333
WP_000173011.1,0.08333333333333333
WP_000173030.1,0.08333333333333333
WP_000173224.1,0.08333333333333333
WP_000173471.1,0.08333333333333333
WP_000173697.1,0.08333333333333333
WP_000174068.1,0.08333333333333333
WP_000174589.1,0.08333333333333333
WP_000174701.1,0.08333333333333333
WP_000175032.1,0.08333333333333333
WP_000175287.1,0.08333333333333333
WP_000175313.1,0.08333333333333333
WP_000175365.1,0.08333333333333333
WP_000175641.1,0.08333333333333333
WP_000175940.1,0.08333333333333333
WP_000176187.1,0.08333333333333333
WP_000176265.1,0.08333333333333333
WP_000176537.1,0.08333333333333333
WP_000176738.1,0.08333333333333333
WP_000176813.1,0.08333333333333333
WP_000177232.1,0.08333333333333333
WP_000177506.1,0.08333333333333333
WP_000177746.1,0.08333333333333333
WP_000177948.1,0.08333333333333333
WP_000178045.1,0.08333333333333333
WP_000178456.1,0.08333333333333333
WP_000178647.1,0.08333333333333333
WP_000179165.1,0.08333333333333333
WP_000179409.1,0.08333333333333333
WP_000179469.1,0.08333333333333333
WP_000179513.1,0.08333333333333333
WP_000179836.1,0.08333333333333333
WP_000180056.1,0.08333333333333333
WP_000181307.1,0.08333333333333333
WP_000182053.1,0.08333333333333333
WP_000182852.1,0.08333333333333333
WP_000182899.1,0.08333333333333333
WP_000183060.1,0.08333333333333333
WP_000183113.1,0.08333333333333333
WP_000183344.1,0.08333333333333333
WP_000183364.1,0.08333333333333333
WP_000183479.1,0.08333333333333333
WP_000183532.1,0.08333333333333333
WP_000183925.1,0.08333333333333333
WP_000184089.1,0.08333333333333333
WP_000184261.1,0.08333333333333333
WP_000184606.1,0.08333333333333333
WP_000184851.1,0.08333333333333333
WP_000185243.1,0.08333333333333333
WP_000185340.1,0.08333333333333333
WP_000185454.1,0.08333333333333333
WP_000185456.1,0.08333333333333333
WP_000186104.1,0.08333333333333333
WP_000186369.1,0.08333333333333333
WP_000186450.1,0.08333333333333333
WP_000186540.1,0.08333333333333333
WP_000186648.1,0.08333333333333333
WP_000186740.1,0.08333333333333333
WP_000186844.1,0.08333333333333333
WP_000187008.1,0.08333333333333333
WP_000187358.1,0.08333333333333333
WP_000187445.1,0.08333333333333333
