WP_000003075.1	Escherichia_Escherichia	88.5	505	505
WP_000003075.1	Escherichia_Escherichia	88.5	505	505
WP_000003075.1	Escherichia_Escherichia	88.5	505	505
WP_000003075.1	Escherichia_Escherichia	88.5	505	505
WP_000003075.1	Escherichia_Escherichia	88.5	505	505
WP_000003150.1	Escherichia_Escherichia	99.1	219	219
WP_000003150.1	Escherichia_Escherichia	99.1	219	219
WP_000003150.1	Escherichia_Escherichia	98.6	219	219
WP_000003150.1	Escherichia_Escherichia	98.2	219	219
WP_000003150.1	Escherichia_Escherichia	98.2	219	219
WP_000003150.1	Escherichia_Escherichia	98.2	219	219
WP_000003150.1	Escherichia_Escherichia	98.2	219	219
WP_000003150.1	Escherichia_Escherichia	98.2	219	219
WP_000003150.1	Escherichia_Escherichia	98.6	219	219
WP_000003150.1	Escherichia_Escherichia	97.3	219	219
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.7	384	384
WP_000003314.1	Escherichia_Escherichia	99.5	384	384
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	100	155	155
WP_000003377.1	Escherichia_Escherichia	99.4	155	155
WP_000003377.1	Escherichia_Escherichia	99.4	155	155
WP_000003377.1	Escherichia_Escherichia	99.4	155	155
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	98.5	195	195
WP_000003653.1	Escherichia_Escherichia	99.0	195	195
WP_000003653.1	Escherichia_Escherichia	98.5	195	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003653.1	Escherichia_Escherichia	39.6	144	195
WP_000003742.1	Escherichia_Escherichia	100	89	89
WP_000003742.1	Escherichia_Escherichia	100	89	89
WP_000003742.1	Escherichia_Escherichia	100	89	89
WP_000003742.1	Escherichia_Escherichia	100	89	89
WP_000003742.1	Escherichia_Escherichia	100	89	89
WP_000003742.1	Escherichia_Escherichia	98.9	89	89
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000003820.1	Escherichia_Escherichia	100	887	887
WP_000004024.1	Escherichia_Escherichia	100	283	283
WP_000004024.1	Escherichia_Escherichia	99.6	283	283
WP_000004024.1	Escherichia_Escherichia	99.6	283	283
WP_000004024.1	Escherichia_Escherichia	99.6	283	283
WP_000004024.1	Escherichia_Escherichia	99.6	283	283
WP_000004024.1	Escherichia_Escherichia	99.3	283	283
WP_000004024.1	Escherichia_Escherichia	99.3	283	283
WP_000004024.1	Escherichia_Escherichia	99.3	283	283
WP_000004024.1	Escherichia_Escherichia	99.3	283	283
WP_000004024.1	Escherichia_Escherichia	99.3	283	283
WP_000004459.1	Escherichia_Escherichia	99.7	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.4	315	315
WP_000004459.1	Escherichia_Escherichia	99.0	315	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	30.1	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.8	302	315
WP_000004459.1	Escherichia_Escherichia	29.5	302	315
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	100	97	97
WP_000004488.1	Escherichia_Escherichia	99.0	97	97
WP_000004620.1	Escherichia_Escherichia	99.7	397	397
WP_000004620.1	Escherichia_Escherichia	99.5	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004620.1	Escherichia_Escherichia	99.2	397	397
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004655.1	Escherichia_Escherichia	100	149	149
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	100	325	325
WP_000004771.1	Escherichia_Escherichia	99.7	325	325
WP_000004771.1	Escherichia_Escherichia	99.7	325	325
WP_000004771.1	Escherichia_Escherichia	99.7	325	325
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	99.3	285	285
WP_000004940.1	Escherichia_Escherichia	98.9	285	285
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005042.1	Escherichia_Escherichia	100	65	65
WP_000005444.1	Escherichia_Escherichia	97.7	394	394
WP_000005444.1	Escherichia_Escherichia	97.7	394	394
WP_000005444.1	Escherichia_Escherichia	97.7	394	394
WP_000005444.1	Escherichia_Escherichia	97.2	394	394
WP_000005444.1	Escherichia_Escherichia	97.0	394	394
WP_000005444.1	Escherichia_Escherichia	46.9	382	394
WP_000005444.1	Escherichia_Escherichia	46.6	382	394
WP_000005444.1	Escherichia_Escherichia	46.6	382	394
WP_000005444.1	Escherichia_Escherichia	46.6	382	394
WP_000005444.1	Escherichia_Escherichia	46.6	382	394
WP_000005444.1	Escherichia_Escherichia	45.6	384	394
WP_000005552.1	Escherichia_Escherichia	100	83	83
WP_000005552.1	Escherichia_Escherichia	100	83	83
WP_000005552.1	Escherichia_Escherichia	100	83	83
WP_000005552.1	Escherichia_Escherichia	100	83	83
WP_000005552.1	Escherichia_Escherichia	100	82	83
WP_000005552.1	Escherichia_Escherichia	50.7	73	83
WP_000005552.1	Escherichia_Escherichia	50.7	73	83
WP_000005995.1	Escherichia_Escherichia	97.4	77	77
WP_000005995.1	Escherichia_Escherichia	97.4	77	77
WP_000005995.1	Escherichia_Escherichia	97.4	77	77
WP_000005995.1	Escherichia_Escherichia	84.4	77	77
WP_000005995.1	Escherichia_Escherichia	80.5	77	77
WP_000005995.1	Escherichia_Escherichia	77.9	77	77
WP_000006621.1	Escherichia_Escherichia	100	420	420
WP_000006621.1	Escherichia_Escherichia	100	420	420
WP_000006621.1	Escherichia_Escherichia	100	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006621.1	Escherichia_Escherichia	99.8	420	420
WP_000006821.1	Escherichia_Escherichia	99.8	620	620
WP_000006821.1	Escherichia_Escherichia	99.8	620	620
WP_000006821.1	Escherichia_Escherichia	99.8	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000006821.1	Escherichia_Escherichia	99.7	620	620
WP_000007095.1	Escherichia_Escherichia	98.0	455	455
WP_000007095.1	Escherichia_Escherichia	96.8	431	455
WP_000007095.1	Escherichia_Escherichia	96.8	431	455
WP_000007095.1	Escherichia_Escherichia	96.8	431	455
WP_000007095.1	Escherichia_Escherichia	96.8	431	455
WP_000007095.1	Escherichia_Escherichia	96.8	431	455
WP_000007095.1	Escherichia_Escherichia	96.5	431	455
WP_000007095.1	Escherichia_Escherichia	99.8	400	455
WP_000007095.1	Escherichia_Escherichia	99.8	400	455
WP_000007095.1	Escherichia_Escherichia	99.8	400	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.8	377	455
WP_000007095.1	Escherichia_Escherichia	39.1	381	455
WP_000007095.1	Escherichia_Escherichia	39.1	381	455
WP_000007095.1	Escherichia_Escherichia	39.1	381	455
WP_000007095.1	Escherichia_Escherichia	39.1	381	455
WP_000007095.1	Escherichia_Escherichia	39.1	381	455
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007283.1	Escherichia_Escherichia	100	193	193
WP_000007449.1	Escherichia_Escherichia	100	151	151
WP_000007449.1	Escherichia_Escherichia	100	151	151
WP_000007449.1	Escherichia_Escherichia	100	151	151
WP_000007449.1	Escherichia_Escherichia	100	151	151
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000007629.1	Escherichia_Escherichia	100	110	110
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000008967.1	Escherichia_Escherichia	94.9	117	117
WP_000009307.1	Escherichia_Escherichia	100	60	60
WP_000009307.1	Escherichia_Escherichia	100	60	60
WP_000009307.1	Escherichia_Escherichia	100	60	60
WP_000009307.1	Escherichia_Escherichia	100	60	60
WP_000009307.1	Escherichia_Escherichia	100	60	60
WP_000009307.1	Escherichia_Escherichia	98.3	60	60
WP_000009307.1	Escherichia_Escherichia	98.3	60	60
WP_000009307.1	Escherichia_Escherichia	96.7	60	60
WP_000009307.1	Escherichia_Escherichia	98.3	60	60
WP_000009307.1	Escherichia_Escherichia	95.0	60	60
WP_000010147.1	Escherichia_Escherichia	98.5	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.8	269	269
WP_000010147.1	Escherichia_Escherichia	97.4	269	269
WP_000010147.1	Escherichia_Escherichia	97.4	269	269
WP_000010147.1	Escherichia_Escherichia	97.4	269	269
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.7	628	628
WP_000010271.1	Escherichia_Escherichia	99.5	628	628
WP_000010271.1	Escherichia_Escherichia	99.5	628	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010271.1	Escherichia_Escherichia	36.9	635	628
WP_000010422.1	Escherichia_Escherichia	55.6	257	260
WP_000010422.1	Escherichia_Escherichia	54.9	257	260
WP_000010422.1	Escherichia_Escherichia	55.3	257	260
WP_000010422.1	Escherichia_Escherichia	55.3	257	260
WP_000010739.1	Escherichia_Escherichia	99.4	504	504
WP_000010739.1	Escherichia_Escherichia	99.4	504	504
WP_000010739.1	Escherichia_Escherichia	99.4	504	504
WP_000010739.1	Escherichia_Escherichia	99.4	504	504
WP_000010739.1	Escherichia_Escherichia	99.2	504	504
WP_000010739.1	Escherichia_Escherichia	99.0	504	504
WP_000010739.1	Escherichia_Escherichia	99.0	504	504
WP_000010739.1	Escherichia_Escherichia	98.6	504	504
WP_000010739.1	Escherichia_Escherichia	98.4	504	504
WP_000010739.1	Escherichia_Escherichia	98.4	504	504
WP_000010739.1	Escherichia_Escherichia	54.6	240	504
WP_000010739.1	Escherichia_Escherichia	54.6	240	504
WP_000010739.1	Escherichia_Escherichia	54.2	240	504
WP_000010739.1	Escherichia_Escherichia	53.8	240	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	41.2	354	504
WP_000010739.1	Escherichia_Escherichia	47.9	311	504
WP_000010739.1	Escherichia_Escherichia	47.9	311	504
WP_000010739.1	Escherichia_Escherichia	47.9	311	504
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	100	188	188
WP_000011108.1	Escherichia_Escherichia	99.5	188	188
WP_000011108.1	Escherichia_Escherichia	99.5	188	188
WP_000011108.1	Escherichia_Escherichia	98.9	188	188
WP_000011108.1	Escherichia_Escherichia	98.9	188	188
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.4	248	248
WP_000011613.1	Escherichia_Escherichia	98.0	248	248
WP_000011613.1	Escherichia_Escherichia	97.6	248	248
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011656.1	Escherichia_Escherichia	99.5	218	218
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.4	321	321
WP_000011970.1	Escherichia_Escherichia	98.1	321	321
WP_000011970.1	Escherichia_Escherichia	98.1	321	321
WP_000011970.1	Escherichia_Escherichia	97.5	321	321
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	100	455	455
WP_000012163.1	Escherichia_Escherichia	99.8	455	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	82.4	450	455
WP_000012163.1	Escherichia_Escherichia	37.7	432	455
WP_000012163.1	Escherichia_Escherichia	37.7	432	455
WP_000012163.1	Escherichia_Escherichia	37.7	432	455
WP_000012163.1	Escherichia_Escherichia	37.7	432	455
WP_000012163.1	Escherichia_Escherichia	37.7	432	455
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.8	438	438
WP_000012247.1	Escherichia_Escherichia	99.5	438	438
WP_000012247.1	Escherichia_Escherichia	99.5	438	438
WP_000012247.1	Escherichia_Escherichia	99.1	438	438
WP_000012450.1	Escherichia_Escherichia	99.8	421	421
WP_000012450.1	Escherichia_Escherichia	93.6	421	421
WP_000012450.1	Escherichia_Escherichia	93.6	421	421
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	98.2	219	219
WP_000012572.1	Escherichia_Escherichia	97.7	219	219
WP_000012572.1	Escherichia_Escherichia	97.7	219	219
WP_000012572.1	Escherichia_Escherichia	96.2	213	219
WP_000012925.1	Escherichia_Escherichia	99.7	334	334
WP_000012925.1	Escherichia_Escherichia	99.7	334	334
WP_000012925.1	Escherichia_Escherichia	99.7	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	334	334
WP_000012925.1	Escherichia_Escherichia	99.4	333	334
WP_000012925.1	Escherichia_Escherichia	68.1	326	334
